date,lokasi,status,text,time,tweet_id,username,provinsi,label_1,label_2,label_3,label_4,label fix
2019-03-02,Yogyakarta Indonesia,200,Menurutku kualitas sekolah terutama pengajar sama sarana prasarana harus disamain dulu. Baru boleh zonasi.,10:18,1101683234973220864,@sorangkapitenn,DI YOGYAKARTA,2,2,2,2,2
2019-04-27,Gunungkidul Yogyakarta,200,gue mau lulus ga terima njg. sekolah gue jadi turun njir gara2 zonasi,20:24,1122129487531892736,@hyprocriate,DI YOGYAKARTA,2,2,2,2,2
2019-04-27,Bandung Kulon Indonesia,200,Sistem zonasi ...nilai kok disesuaikan dgn batas sekolah...makin Deket nilai ditambah gdhe #piye toh -sistem blm pas diterapkan to dpksakan,06:26,1121918546378772480,@aruman77447998,JAWA BARAT,2,2,2,2,2
2019-04-26,Batang Indonesia,200,Sekolah 3 Tahun  yang buat daftar SMA modalnya cuman Jarak dari Rumah ke Sekolah.  Jaman saiki biji raono ajine!  #JumatBerkah #korbanzonasi #zonasi @Kemdikbud_RI,17:20,1121720589557755904,@kaka_muhammad28,JAWA TENGAH,2,2,1,2,2
2019-04-25,Kota Surabaya Jawa Timur,200,gini ini kasian sama yang pinter  pingin masuk sekolah favorit tapi jauh. keenakan yang ga pinter  tambah ga belajar buat un  nggampangin karena sistem zonasi. @Sndrinafebi @Shakinaa_0330,18:27,1121375208105922560,@rejaasetyawan,JAWA TIMUR,3,1,2,2,2
2019-04-25,Bandung Jawa Barat,200,Iya. Seleksi input juga salah satu faktor pemilihan sekolah  bukan sekedar kualitas pendidikan sekolah itu sendiri. Gw ngerti kenapa mau meningkatkan penerimaan zonasi  tapi efeknya memilih sekolah berdasarkan seleksi input jadi lebih sulit.,17:01,1121353488363999233,@farismuhk,JAWA BARAT,3,2,2,1,2
2019-04-25,Kota Surabaya Jawa Timur,200,Mengeluh Zonasi Sekolah  Pelajar Banyumas Curhat ke Bupati #Berita #blog #Pendidikan #tips http://softwaresekolah.co.id/index.php/2019/04/25/mengeluh-zonasi-sekolah-pelajar-banyumas-curhat-ke-bupati/ â€¦,16:44,1121349371142995968,@umrohsurabayaa,JAWA TIMUR,2,3,2,2,2
2019-04-24,Bandung,200,sistem zonasi merugikan anak yang ingin sekolah dengan nilai tinggi  mudah2an mendikbud di ganti dgn yang lebih rasional,12:58,1120929948909178887,@aenuddintan,JAWA BARAT,2,2,2,2,2
2019-04-23,Semarang Indonesia,200,Gue pribadi sebenernya ada di pihak yg cukup kontra sih sm zonasi ini. Jatohnya kaya nilai akademik tuh nomer sekian  yg penting rumah ama sekolah yg lo tuju satu zona. Akibatnya besar kemungkinan ada anak pinter tp gbs masuk sekolah unggulan cuma gara2 ngga se-zona sm sekolahnya,17:18,1120633063728271362,@chubsdiary__,JAWA TENGAH,2,2,2,2,2
2019-04-22,Sragen Indonesia,200,@ganjarp Assalamu'alaikum Pak Gubernur  Semoga selalu sehat dan smile.. Mohon Bapak bisa evaluasi masalah PPDB khususnya SMA yang pakai sistem Zonasi.. terus terang ini membelenggu anak2 yang cerdas ingin melanjutkan sekolah yang dicita-citakan..syukur dihilangkan...Terima Kasih.,15:37,1120245206924677120,@marnoblk,JAWA TENGAH,2,2,2,2,2
2019-04-20,Bandung Indonesia,200,terus bbrp sekolah disini jadi kurang gimana gitu soalnya dulu terkenal yang pinter-pinter doang yang bisa masuk  Tapi kalo pake zonasi yang nemnya cuma 9 asal 5 langkah dari rumah juga bisa masuk.,17:54,1119555021077536768,@heloiamhere,JAWA BARAT,2,3,2,2,2
2019-04-19,Bandar Lampung Lampung,200,Sma pake zonasi aja udah bikin gue susah sekolah apalagi kulyah jangan ya allah,18:13,1119197385802928128,@jennierubyza,LAMPUNG,3,2,2,2,2
2019-04-19,Bandung Jawa Barat,200,Karna zonasi gw gabisa masuk sekolah idaman aaaaaaaa,11:09,1119090529151504385,@rahmatt_whyy,JAWA BARAT,2,2,2,2,2
2019-04-15,Kebumen,200,Dengerin curhatan adik adiku yg kelas 3 smp mau masuk sma  soal ppdb sistem sonazi. Aku kalo jadi dia juga bakal stres. Katanya temen temennya yg cewe di sekolah nangis semua. Bahkan pernah denger taun lalu di blitar ada yg bunuh diri grgr sistem zonasi ini hmm,19:08,1117761687786901504,@ratnaamaliara,JAWA TENGAH,2,2,2,2,2
2019-04-15,Depok Jawa Barat,200,Jangan sampai dengan pertimbangan zonasi jadi ada anak yang memang lahir dan tumbuh di samping tembok sekolah lalu berpikir tidak perlu belajar karena sudah pasti diterima di situ.,14:50,1117696602229968896,@nurfakihiswara,JAWA BARAT,3,2,2,2,2
2019-04-10,TegalJawa tengah,200,Gak adil karna kasian anak yang pinter gak dtrima di sekolah favorit karna masalah sistem zonasi,17:02,1115917942309318658,@allya_ch,JAWA TENGAH,2,2,2,2,2
2019-04-09,Bandung Wetan Indonesia,200,Cukup sekolah yang zonasi  plis ribet.,15:38,1115534460114460672,@kesibukan,JAWA BARAT,2,2,2,2,2
2019-04-04,Kota Metro Lampung,200,Pak tolong pendaftaran secara ZONASI diHapuskan karena tambah memperSulit untuk masuk sekolah yg diInginkan. Terimakasih,20:32,1113796402058911744,@LibanaApriyanto,LAMPUNG,2,2,2,2,2
2019-04-02,bantul,200,Faktanya ruang gerak pondok pesantren sudah terganggu dan terbatasi dengan kebijakan zonasi penerimaan siswa sekolah dan full day school. Kebijakan zonasi akhirnya dikaji ulang  belum tahu soal full day  ...,10:20,1112917635757309953,@mas_ngafif,DI YOGYAKARTA,2,2,2,3,2
2019-05-31,Kota Cirebon Jawa Barat,200,aku setuju sama tujuannya zonasi  tapi ga setuju juga karena kalau mau mencapai tujuan tsb yang dimana semua sekolah itu sama ga ada yang favorit kudunya sekolah itu harus berbenah supaya sarana prasarananya memadai juga biar bisa disamakan dengan sekolah yang favorit itu.,05:30,1134225614230003712,@apriseu_,JAWA BARAT,2,2,2,2,2
2019-05-31,Semarang Indonesia 50267,200,betul... kebetulan keponakan mengalami nih  smp dia berprestasi  sering menang lomba dllnya.. masuk sma krn zonasi  kebetulan sma nya isinya banyak anak2 gk benernya  dan sekolah nya santai banget jadi ikutan deh.. sayang banget kalau kaya gitu..,02:54,1134186332484300800,@triaji_satrio,JAWA TENGAH,2,2,2,2,2
2019-05-30,Yogyakarta Indonesia,200,Kenapa harus ada zonasi dah?? Kan kasihan lulusan SD  SMP yang gak bisa daftar sekolah favoritnya cuman gegara gak masuk di zonanya hmmm,19:54,1134080661193498624,@andrianikens,DI YOGYAKARTA,2,2,3,2,2
2019-05-30,Madiun-Bdg!,200,Percuma pak sy dapet nilai sempurna kalau kenyataannya nggak bisa dftr ke sekolah yg diinginkan karena sistem zonasi ini. Banyak anak yg mengeluh  nangis  down. Kenapa nggak ada ksmptn untk kami memilih slh 1 pilihan di luar zona?,19:30,1134074650357407744,@alpinaaa__,JAWA TIMUR,2,2,2,2,2
2019-05-30,Madiun-Bdg!,200,Knp pendidikan semakin dipersulit adanya zonasi apa keuntungannya bgi pelajar seperti kami yg notabene nya pgn dpt pendidikan terbaik di daerah? Rmh sy di desa pak  saya sekolah selama 3thn tujuannya ya cuma 1; pengen keterima di sma impian sy~,19:26,1134073614540533760,@alpinaaa__,JAWA TIMUR,2,2,2,2,2
2019-05-30,IndonesiaWonosobo,200,Kasihan Disya cari sekolah SD kena sistem Zonasi,18:20,1134056923727257601,@damastasw,JAWA TENGAH,3,2,2,2,2
2019-05-30,Tangerang,200,Bukan hanya mahasiswa siswa SMP SMU jg udah mulai dibodohi tdk ada tes kualitas yg penting dekat dengan alamat calon sekolah pasti di terima zona zona zonasi....!!! Coba fikir baik2 tujuan dari kebijakan ini kalian harus tanggap dan pandai satu lagi amati kurikulum skrg !!!!,15:26,1134013305792618497,@RahmaPt,BANTEN,2,2,2,2,2
2019-05-29,Malang Indonesia,200,Zonasi jarak sekolah apalagi. Kasian adekku,23:09,1133767269194932224,@ccandypermen,JAWA TIMUR,2,2,2,3,2
2019-05-29,Bogor Jawa Barat,200,B.Indo 98 MTK 95 B.Ing  88 IPA 85  total nya 36  gamasuk di sekolah favorit karena kepotong zonasi :(,22:19,1133754666724970496,@ppsychobed,JAWA BARAT,2,2,2,2,2
2019-05-29,Sragi Pekalongan Indonesia,200,Ini yg tdnya ank nya pinter akibat zonasi  jd sekolah di sekolah yg seadanya ga yakin malah tambah pinter,21:26,1133741427148484608,@Iqbalgiis,JAWA TENGAH,2,2,2,2,2
2019-05-29,Bojonegoro Indonesia,200,Dan juga jika sekarang sistem zonasi diberlakukan dengan patokan jarak rumah ke sekolah menjadi nilai plusnya. Bagaimana Indonesia mau maju kalau tes tingkat SMA aja cuma gini doang gaada persaingan.,17:57,1133688855763177473,@Farabii_,JAWA TIMUR,2,2,2,2,2
2019-05-29,Sragi Pekalongan Indonesia,200,@ganjarpranowo sekarang sekolah dijateng ribet ya pakk  adek aku mau daftar ke sekolah yg bagusan dikit kepentok zonasi,16:01,1133659558222503936,@Iqbalgiis,JAWA TENGAH,2,2,2,2,2
2019-05-29,Malang,200,Coba googling sistem zonasi yang benar nder. Kadang juga sekolah memberlakukan zonasi yang tidak sesuai dengan UU and sorry to say yah zonasi ngefek banget buat negara kita  coba deh di pahami lagi  thank you!,15:31,1133651991429652480,@avaterkedjoed,JAWA TIMUR,2,3,2,2,2
2019-05-29,Malang Jawa Timur ndonesia,200,Ga setuju sih  karena meskipun zonasi tp kualitasnya tetep beda jd yg dapet nem b aja bs masuk favorit  sdgkn yg nemnya bagus harus rela masuk sekolah yg kurang. Daya saing juga jd berkurang. Seandainya  bbrp tahun kedepan bakal ada perubahan  mngkn bakal jd sistem yg bagus,14:41,1133639556698234881,@forbunnandchick,JAWA TIMUR,2,2,2,2,2
2019-05-29,Batang Indonesia,200,Masuk sekolah aja skrg pake sistem zonasi  ga liat nilai. Beruntung kl deket rmh sekolahnya bagus kl ga....bingung,14:40,1133639139272749057,@Widiast32861669,JAWA TENGAH,3,2,2,2,2
2019-05-29,Gunungkidul Yogyakarta,200,zonasi membuat mereka gabisa ngerasain rasanya keliling cari sekolah yang pas,14:19,1133633844182020100,@hyprocriate,DI YOGYAKARTA,3,2,2,2,2
2019-05-29,Malang Jawa Timur,200,Mendengar obrolan ibu-ibu tentang zonasi sekolah. Di sampingnya anak-anaknya murung  bahkan ada yang menangis.,13:58,1133628572055158784,@WJSamudro,JAWA TIMUR,2,2,2,2,2
2019-05-29,Brebes,200,sistem zonasi PPDB 2019 ???  ada anak potensial (akademik/akhlak) dlm satu kecamatan dgn SMA Negeri  tpi jaraknya 20 km dr sekolah tsb  dia tidak keterima karena kalah dgn yg lebih dekat. Padahal di kecamatan dan sekitarnya hanya ada satu SMA....Kasihan nak tinggalmu jauh dr SMA,13:23,1133619778130550784,@herman_surodjo,JAWA TENGAH,2,2,2,2,2
2019-05-29,Surakarta,200,Sistem zonasi juga percuma kalo fasilitas dan kemampuan guru masing masing sekolah tidak rata. Contoh aja yg njomplang  sma 1 klaten indeks nilai guru nyampe 90 lebih  tapi sekolah lain cuma nyandak 50-60 doang. Ealahhhh,10:38,1133578358627872770,@boyack_,JAWA TENGAH,2,2,2,2,2
2019-05-28,malang,200,Sistem zonasi didaerah saya hanya menguntukan sekolah negeri saja sedang sekolah swasta dekat sekolah negeri sulit dapat murid  di tambah lagi sekolah negeri selalu menambah rombel tolong donk solusinya.......,19:47,1133354094712647686,@AWAL_CRISTAL,JAWA TIMUR,2,2,2,2,2
2019-05-28,Malang Jawa Timur,200,Zonasi hanya akan memperlebar kenakalan   karena anak yg pinter harus terpaksa sekolah di sekolah yg gk unggulan yg anaknya suka bolos  ini namanya pemerataan kendablekan,11:35,1133230332595978240,@bangkumis789,JAWA TIMUR,2,2,2,2,2
2019-05-27,Nganjuk Indonesia,200,"Pasal yg bikin bingung para ortu & guru. ""Memprioritaskan jarak tempat tinggal calon peserta didik yg terdekat dgn sekolah DALAM ZONASI"".  Weess embuh sak oleh2 e murid  ",18:36,1132973766806425600,@hunyhindra,JAWA TIMUR,2,1,2,2,2
2019-05-27,Malang-Batam next London,200,ngeliat berita tentang PPDB sesuai zonasi ya  kok aku jadi mikir knp sekolah negri jd rumit.. kasihan calon siswa dan orang tuanya.. :(,13:24,1132895403391668224,@risavidia,JAWA TIMUR,2,2,2,3,2
2019-05-27,surabaya,200,@Kemdikbud_RI Sistem Zonasi tidak cocok di Kota Surabaya. Disini fasilitas tiap sekolah tidak sama. Tiap anak berhak mendapatkan fasilitas terbaik sekolah pilihan mereka.,08:31,1132821659105153024,@alifianfajare,JAWA TIMUR,2,2,2,2,2
2019-05-26,Malang east java indonesia,200,Here's my opinion :  @DisdikMalang   Sistem zonasi menurut saya kurang efektif sejak awal di terapkan. Awal di terapkan menurut saya masih oke lah   karena sistem zonasi di berlakukan hanya beberapa persen dari total pagu sekolah #ppdbmalang,22:18,1132667228262846465,@G_satria24,JAWA TIMUR,2,2,2,2,2
2019-05-26,Kota Surabaya Jawa Timur,200,Mas  zonasi iku cocoknya buat negara yg infrastruktur pendidikannya sudah rata/sudah baik semua.. lek misal infra sarpras yg mendukung pendidikan sg modern mek nde beberapa smp yo kasian yg rumahnya jauh malah entuk sekolah elek piye,17:26,1132593752994766848,@svrhmtlmstf,JAWA TIMUR,2,2,2,2,2
2019-05-26,Kota Malang Jawa Timur,200,Iyo lek gitu harusnya fasilitas sekolah sama kualitas guru juga diratain jugaa  bukan cuman semata zonasi aja. Lek gini maleh ada yg curang pinjem alamat org lain biar masuk sekolah inceran -_-,16:29,1132579560556417024,@mbongii,JAWA TIMUR,1,2,2,3,2
2019-05-26,Kota Malang Jawa Timur,200,"Bisa jadi zuuh. Tapi sekarang fasilitas sekolah masih belum rata kan  antara tengah kota sama yg pinggir"". Pun sama kualitas gurunya. Soale aku ngalamin sih ngajar anak yg masuk sekolah karena zonasi... dan dia belum mampu ngejar ",16:26,1132578836241997825,@mbongii,JAWA TIMUR,1,2,2,2,2
2019-05-24,Surabaya - Malang,200,Lagi booming buibu pakbapak yang mau dafatarin halokes anaknya kenak imbas zonasi sekolah pada bingung semua #efeksekolahzona,21:52,1131935981534306305,@hendroerror,JAWA TIMUR,2,2,3,2,2
2019-05-24,Singkawang,200,kok zonasi berlaku lagi yak?  tolonglah kalau pilihannya begitu paling tidak strata-kan seluruh sekolah di sini.,19:31,1131900452738494466,@restuaristya,KALIMANTAN BARAT,2,2,2,2,2
2019-05-24,Kota Malang,200,@DisdikMalang @sutiaji1964 pak ustad bilang bangunlah rumah di dekat masjid  #ppdb mengajarkan bangunlah rumah di dekat sekolah siapapun penggagas ppdb zonasi harus bertanggung jawab moral pada satu generasi anak2 yang jadi korban peraturan yang gak masuk akal !,11:27,1131778667946708992,@LatoOscura,JAWA TIMUR,2,2,2,2,2
2019-05-23,Pati Jawa Tengah,200,Semoga di hapus sistem zonasi s****n ini  yg dr kampung kasian mau daftar kegeser sma zona 1  pdl banyak anak kampung yg sbnrnya pinter. Mau adu nasib di sekolah favorit. Tp apa daya. jadi skrg Ga ada yg katanya skolah favorit . Semua sama aj !,23:37,1131600105386065921,@yaantiic,JAWA TENGAH,2,2,2,2,2
2019-05-23,Pati Jawa Tengah,200,Bener banget  trs buat apa ujian nasional  buat apa les2 juga kalo akhirnya nilai ga terpakai ! Dan masuk sekolah favorit pakai sistem zonasi. Enak lah yg deket  gausah belajar  nilai jelek jg ttp ketrima di smp favorit  kan jaraknya deket.nyebelin.,23:26,1131597164918874112,@yaantiic,JAWA TENGAH,2,2,2,2,2
2019-05-23,Lamongan Indonesia,200,Sekarang masuk smp pake zonasi. Alamat pake jarak terdekat sekolah. Boleh pake surat keterangan domisili bagi yg rumahnya jauh. Banyak wali murid yg menyalahgunakan hal tsb  pake alamat palsu yg dekat dg sekolah. Kasihan pendaftar yg jujur pake alamat KK,22:44,1131586735295492096,@gapentingsumpa,JAWA TIMUR,2,2,2,2,2
2019-05-23,Lamongan Indonesia,200,Syarat masuk sekolah favorit: 1. Punya uang 2. Punya kenalan orang dalam 3. Alamat sesuai jarak zonasi 4.pintar berprestasi.,22:41,1131585936209219584,@gapentingsumpa,JAWA TIMUR,2,2,2,2,2
2019-05-23,indonesiaâ€¢bandung-japanâ€¢chiba,200,I know this feeling!!!!! Kasian liat teteh aku pusing mikirin sekolah yg ada di zonasi daerah kita udh banyak yg melebihi kuota pendaftarnya Tapi mau daftar di luar zonasi kuotanya lebih terbatas lagi,21:27,1131567303470936064,@yuniaisyunya,JAWA BARAT,2,2,2,2,2
2019-05-23,Malang East Java,200,Dan.... Yang aku denger lagi  dengan adanya sistem zonasi ini  nilai ujian jadi gak penting lagi. Aku kasihan dengan mereka yang udah ikut les sana sini  bayar guru privat dan lain sebagainya... Cuma buat apa? Buat ikut ujian dan lulus dengan nilai memuaskan dan dapet sekolah...,19:36,1131539390642049026,@springholliday,JAWA TIMUR,3,2,2,2,2
2019-05-23,Malang East Java,200,Sistem zonasi.. Sebenernya apa maksud sama tujuan mereka (pemerintah dan para mentrinya) bikin sistem itu? Apa untuk anak2 gak telat sekolah? Atau bagaimana?,19:36,1131539387244634113,@springholliday,JAWA TIMUR,3,2,2,2,2
2019-05-22,Magelang Central Java,200,"daripada massa rusuh gitu  mending mikir gimana caranya biar kedepannya gak ada sistem zonasi utk penerimaan siswa/ i baru dan sistem ""beli kursi"" kalo pake sistem lama kasian euy  jd gak bisa masuk ke sekolah idaman :(",20:53,1131196429022638084,@dnnvt,JAWA TENGAH,2,2,2,3,2
2019-05-22,Denpasar Bali,200,"Ga tahu  intinya jangan ribut dong disaat uas gini :( itu adek"" yang mau daftar sekolah juga kasian karena sistem zonasi... hadeuh.",17:12,1131140734931808257,@PChara_,BALI,1,3,2,2,2
2019-05-21,Nganjuk,200,Amburadul bos  seandainya fasilitas sekolah sama rata se-Indonesia barulah bikin sistem zonasi  lihatlah lapangan? sistem zonasi=sistem hokiÂ²an  hah @Kemdikbud_RI,18:54,1130804001685983233,@bagusprayitno_,JAWA TIMUR,1,2,2,2,2
2019-05-21,Blitar Jawa Timur,200,Kl menurutku skrg ga ada sekolah fav kd siswa yg pinter2 skrg pd males belajar karena saingannya kurang greget Trus kmrn ada ibu2 guru smp mlg yg termasuk sekolah fav curhat katanya jd byk siswa yg ga naik kelas krn nilainya sangat kurang  pdhl kkm udah diturunin hmm zonasi,18:15,1130794218077556737,@afif_pu3,JAWA TIMUR,2,2,2,2,2
