date,lokasi,status,text,time,tweet_id,username,provinsi,label_1,label_2,label_3,label_4,label fix
2019-01-20,Karawang Indonesia,200,Sekolah wajib menerapkan #PPDB berbasis #zonasi untuk 90 persen dari siswa baru https://edukasi.kompas.com/read/2019/01/20/17263271/ppdb-2019-syarat-ppdb-jarak-rumah-bukan-rapor-dan-nilai-un?utm_source=Facebook&utm_medium=Refferal&utm_campaign=Sticky_Mobile â€¦,19:18,1086961113743282177,@aguskrw1,JAWA BARAT,3,3,3,3,3
2019-01-17,Yogyakarta Indonesia,200,Hahahaha.. aku bahkan udah mikir mau tinggal dimana setelah nikah takut jaman anakku sekolah nanti masih ada zonasi,18:24,1085860408479469569,@dianita_dpr,DI YOGYAKARTA,1,3,3,2,3
2019-01-17,Tasikmalaya,200,Hapus Sekolah Favorit dengan Zonasi https://www.radartasikmalaya.com/hapus-sekolah-favorit-dengan-zonasi/ â€¦,10:41,1085743914844340224,@radartasik,JAWA BARAT,3,3,3,3,3
2019-01-17,Indonesia - Makassar,200,#HarmoniPagi Pemerintah Kota Makassar melalui dinas pendidikan  mewacanakan akan menerapkan sistem zonasi bagi guru Sekolah Dasar (SD) dan Sekolah Menengah Pertama (SMP) di Kota Makassar untuk mengurangi kemacetan. Info : Tribun Timur #PLS100FMakassar,07:54,1085701785853947904,@RadioPLS_mks,SULAWESI SELATAN,3,3,3,3,3
2019-01-16,Bekasi Jawa Barat,200,Mendikbud: Aturan Zonasi Dirubah dan SKTM Tak Berlaku http://kanalbekasi.com/2019/01/mendikbud-aturan-zonasi-dirubah-dan-sktm-tak-berlaku/ â€¦  #netizen #sekolah #mendikbud #ppdb,14:02,1085432171274285062,@kanalbekasi,JAWA BARAT,3,3,3,3,3
2019-01-15,Bandung Indonesia,200,Kemendikbud Berupaya Hapus Sekolah Favorit dengn Sistem Zonasi http://dlvr.it/QwjL5x,17:30,1085121943202742272,@galamedianews,JAWA BARAT,3,3,3,3,3
2019-01-15,Kasihan Bantul Yogyakarta,200,Kemendikbud upayakan hapus sekolah favorit dengan zonasi http://bit.ly/2jkaSfw,16:33,1085107722041856000,@AriKurniawan95,DI YOGYAKARTA,3,3,3,3,3
2019-01-15,Kota Makassar,200,Disdik Makassar Akan Terapkan Zonasi Guru dan Merger 20 Sekolah https://www.sinarkata.media/2019/01/15/disdik-makassar-akan-terapkan-zonasi-guru-dan-merger-20-sekolah/ â€¦,13:16,1085058021229760512,@sinarkata_media,SULAWESI SELATAN,3,3,3,3,3
2019-01-13,Tegal Jawa Tengah,200,Seandainya jadi  sante ajalah.. SMANSA cuma mau PINDAH  bukan BUBAR.  Pindah ke tegalsari sini o nyong malah seneng biar anakku sekolah di smansa kalo nanti masih pake sistem zonasi. Wakakakakk,22:58,1084479803019866112,@TitinPrincess,JAWA TENGAH,3,2,3,2,3
2019-01-10,Bekasi Timur Indonesia,200,Fokus kunjungan pembahasan  1. Zonasi PPDB  Ketenagaan  2. Pembiayaan sekolah selain Bos APBN  dari APBD . 3. Peran serta orang tua masih boleh atau tidak 4. Kesejahteraan guru honorer  dan tenaga honorer .,11:20,1083217088829743104,@Disdik_bkskota,JAWA BARAT,3,3,3,3,3
2019-01-09,Salatiga Jawa Tengah,200,Anak berprestasi bisakah memilih sekolah yg di kehendaki tanpa terhalang Zonasi pak??,20:38,1082995086332329986,@telompahslewah,JAWA TENGAH,3,3,2,3,3
2019-01-09,Purbalingga Indonesia,200,Narasi videonya akan lebih baik jika SKTM dihapus bukan untuk mencegah orang berbohong  tapi karena filosofi zonasi sekolah sudah tidak relevan lagi membobot SKTM. SKTM & st.zonasi 2 persoalan terpisah. SKTM insentif biaya pendidikan sedang zonasi prosedur penerimaan siswa baru,20:08,1082987574027636737,@mewienahto,KEPULAUAN RIAU,3,3,3,3,3
2019-01-09,Pekalongan Indonesia,200,Jateng tak lagi berlakukan SKTM untuk PPDB  jadi dasar penilaian masuk sekolah adalah prestasi  bukan kemiskinan..  Untuk siswa miskin akan tetap bisa sekolah sesuai zonasi dan diberikanâ€¦ https://www.instagram.com/p/BsZm56VHh9x/?utm_source=ig_twitter_share&igshid=7eobvh9eozzc â€¦,11:20,1082854559188279297,@pekalongan_info,JAWA TENGAH,3,3,1,3,3
2019-01-09,Pekalongan Indonesia,200,Jateng tak lagi berlakukan SKTM untuk PPDB  jadi dasar penilaian masuk sekolah adalah prestasi  bukan kemiskinan..  Untuk siswa miskin akan tetap bisa sekolah sesuai zonasi dan diberikan beasiswa..    #adm1 #pekalonganinfo https://www.facebook.com/pekalonganinfo/videos/528370390978659/ â€¦,11:19,1082854456658673669,@pekalongan_info,JAWA TENGAH,1,3,1,3,3
2019-02-26,Jl Jend Sudirman 52 Yogyakarta,200,Disdikpora Akan Lakukan MoU dengan Jateng Soal Zonasi  Sekolah di Wilayah Perbatasan,18:06,1100351309075660800,@tribunjogja,DI YOGYAKARTA,3,3,3,3,3
2019-02-22,Bandung Jawa Barat,200,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLrW4QAxP_/?utm_source=ig_twitter_share&igshid=20rrgi6elbvr â€¦,18:30,1098907999341490176,@Alvida_Care,JAWA BARAT,3,3,3,3,3
2019-02-22,Bandung Jawa Barat,200,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #becâ€¦ https://www.instagram.com/p/BuLrQ_mAtRG/?utm_source=ig_twitter_share&igshid=14dh2h0zdjc37 â€¦,18:30,1098907791924707330,@Alvida_Care,JAWA BARAT,3,3,3,3,3
2019-02-22,Bandung Jawa Barat,200,More info :  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLrJ0VAWsE/?utm_source=ig_twitter_share&igshid=1ro2jz7sq623 â€¦,18:29,1098907546734063616,@Alvida_Care,JAWA BARAT,3,3,3,3,3
2019-02-22,Bandung Jawa Barat,200,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqP5lA67t/?utm_source=ig_twitter_share&igshid=vu4n0aamcc1x â€¦,18:21,1098905555425480705,@Alvida_Care,JAWA BARAT,3,3,3,3,3
2019-02-22,Bandung Jawa Barat,200,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqLvagLL_/?utm_source=ig_twitter_share&igshid=gu9w5a8jku0g â€¦,18:20,1098905412840099846,@Alvida_Care,JAWA BARAT,3,3,3,3,3
2019-02-22,Bandung Jawa Barat,200,More info  Abdul M  0822.1661.8168  #tamansari #universitas #residence #apartemen #pusatkota #kotabandung #siaphuni #investasi #sekolah #zonasi #riaujunction #braga #bip #bec #asiaafrikaâ€¦ https://www.instagram.com/p/BuLqHuYAL1u/?utm_source=ig_twitter_share&igshid=1n6l1jtamqg3d â€¦,18:20,1098905275287752705,@Alvida_Care,JAWA BARAT,3,3,3,3,3
2019-02-22,Tebing Tinggi Indonesia,200,3. Kuota paling sedikit 90 % dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu (dibuktikan dengan surat dari pemerintah/pemda) dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif.  #SemuaBisaSekolah,12:34,1098818214358745089,@PemkotTebing,SUMATERA UTARA,3,3,3,3,3
2019-02-22,Bekasi Jawa Barat,200,Titik Koordinat Jadi Acuan Sistem Zonasi PPDB Online http://kanalbekasi.com/2019/02/titik-koordinat-jadi-acuan-sistem-zonasi-ppdb-online/ â€¦  @Disdik_bkskota @humasbekasikota  #PPDB #sekolah  Sistem zonasi memastikan murid sebuah sekolah berasal dari lingkungan sekitar sekolah..,08:07,1098751189082992641,@kanalbekasi,JAWA BARAT,2,3,3,3,3
2019-02-20,Kota Surabaya Jawa Timur,200,Knp dlm sistem zonasi sekolah swasta dan smk tdk diikutkan?,21:18,1098225357822410752,@siinuurii,JAWA TIMUR,3,3,3,2,3
2019-02-20,Indonesia - Makassar,200,#HarmoniPagi Penerimaan siswa baru  Sekolah Menengah Atas tahun ini berbeda dari sebelumnya  selain sistem zonasi tidak ada lagi pendaftaran baik online dan manual.#PLS100FMakassar via:@tribuntimur,07:31,1098017249066049537,@RadioPLS_mks,SULAWESI SELATAN,3,3,3,3,3
2019-02-20,Indonesia - Makassar,200,#HarmoniPagi Penerimaan siswa baru Sekolah Menengah Atas tahun ajaran baru 2019-2020 dilakukan dengan sistem zonasi yang dapat memudahkan pelajar untuk sekolah dengan jarak dekat dari kediamannya.#PLS100FMakassar Via:@tribuntimur,07:03,1098010211900481536,@RadioPLS_mks,SULAWESI SELATAN,1,3,3,3,3
2019-02-20,Indonesia - Makassar,200,#HarmoniPagi Pada tahun ajaran baru 2019-2020  tak ada lagi alasan lulusan Sekolah Menengah Pertama di Sulsel tidak lanjut sekolah di Sekolah Menengah Atas karena diadakannya penerimaan siswa baru dengan sistem zonasi.#PLS100FMakassar Via:@tribuntimur,06:54,1098007938432528384,@RadioPLS_mks,SULAWESI SELATAN,3,1,3,1,3
2019-02-14,Jakarta Pusat DKI Jakarta,200,Penetapan Zonasi Sekolah dalam Proses Perampungan https://jpp.go.id/humaniora/pendidikan/330121-penetapan-zonasi-sekolah-dalam-proses-perampungan â€¦ #JppIndonesia,10:13,1095883593442746368,@JppIndonesia,DKI JAKARTA,3,3,3,3,3
2019-02-11,Bekasi Jawa Barat,200,AKOMODASI SISTEM ZONASI PPDB 2019  PEMKOT BEKASI AKAN MERGER SEKOLAH https://goo.gl/Eevn5L,10:37,1094802590720610304,@pemkotbekasi,JAWA BARAT,3,3,3,3,3
2019-02-10,Kota Malang Jawa Timur,200,3.Kuota minimal 90% dlm jalur zonasi #PPDB2019 trmasuk kuota bg peserta didik dr keluarga ekonomi tdk mampu (dibuktikan dgn bukti keikutsertaan dlm prog pnanganan keluarga tdk mampu dr Pemda dan/atau anak penyandang disabilitas pd sekolah dg layanan inklusif. #SemuaBisaSekolah,12:58,1094475700730392581,@PemkotMalang,JAWA TIMUR,3,3,3,3,3
2019-02-09,Jakarta Selatan DKI Jakarta,200,Kuota paling sedikit 90% dalam jalur zonasi juga termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu (dibuktikan dgn bukti Peserta Didik dalam program penanganan keluarga tidak mampu dari Pemerintah/Pemda) dan/atau anak penyandang disabilitas pada sekolah inklusif,14:28,1094135901762940928,@ShbKeluarga,DKI JAKARTA,3,3,3,3,3
2019-02-08,Jakarta Selatan,200,3. Kuota paling sedikit 90 % dlm jalur zonasi #PPDB2019 termasuk kuota bg peserta didik dari keluarga ekonomi tidak mampu atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,15:36,1093790754831388672,@Kemenperin_RI,DKI JAKARTA,1,1,3,3,3
2019-02-08,Jakarta Pusat DKI Jakarta,200,4. Sistem zonasi diterapkan di semua wilayah  kecuali di daerah (3T) karena faktor geografis yang sukar. Selain itu  jg tdk diterapkan pd SMK  sekolah swasta  sekolah berasrama dan satuan pendidikan kerja sama yang mengombinasikan kurikulum nasional dengan internasional.,15:21,1093786966687019009,@KemensetnegRI,DKI JAKARTA,1,3,3,3,3
2019-02-08,Jakarta Pusat DKI Jakarta,200,3. Kuota paling sedikit 90 persen dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,15:21,1093786949045764096,@KemensetnegRI,DKI JAKARTA,1,3,1,3,3
2019-02-08,Palembang South Sumatra,200,Sistem zonasi diterapkan di semua wilayah  kecuali di daerah terluar  terdepan  dan tertinggal (3T) karena faktor geografis yang sukar. Selain itu  juga tidak diterapkan pada SMK sekolah swasta,14:52,1093779653200736256,@DISKOMINFOSS,SUMATERA SELATAN,3,3,3,3,3
2019-02-08,Banda Aceh Indonesia,200,irwan_sst RT KemenkeuRI: Sistem zonasi diterapkan di semua wilayah  kecuali di daerah 3T karena faktor geografis yg sukar. Selain itu  juga tdk diterapkan pada SMK  sekolah swasta  sekolah berasrama & satuan pendidikan kerja sama yg mengombinasikan kurikâ€¦,14:30,1093774075862896640,@DJPB_Aceh,ACEH,2,3,2,3,3
2019-02-08,Banda Aceh Indonesia,200,irwan_sst RT KemenkeuRI: Kuota paling sedikit 90% dlm jalur zonasi #PPDB2019 termasuk kuota bagi peserta didik dari keluarga ekonomi tidak mampu dan/atau anak penyandang disabilitas pada sekolah yg menyelenggarakan layanan inklusif. #SemuaBisaSekolah,14:30,1093774073858088960,@DJPB_Aceh,ACEH,1,3,3,3,3
2019-02-07,Surabaya,200,Dinas Pendidikan (Diknas) menggunakan mekanisme dalam jaringan (daring) dengan memprioritaskan jarak tempat tinggal terdekat ke sekolah dalam zonasi... http://www.surabayapagi.com/read/184102/2019/02/06/bahas-kesiapan-ppdb-dan-unbk-dewan-gelar-rdp-dengan-diknas.html#ICID=sharebar_twitter â€¦,20:00,1093494590634708992,@SurabayaPagi,JAWA TIMUR,3,3,3,3,3
2019-02-06,Pemalang Jawa Tengah ID,200,Oohh pake sistem zonasi yaa anda kek sekolah aja  padahal ini tweet saya,12:04,1093012416051306496,@MelySutiani98,JAWA TENGAH,2,3,2,3,3
2019-02-04,Makassar Sulawesi Selatan,200,Dinas Pendidikan (Disdik) Kota Makassar berencana melakukan zonasi terhadap guru. Baik yang mengajar di tingkat Sekolah Dasar maupun Sekolah Menengah Pertama.,15:27,1092338897722327040,@rakyatkudotcom,SULAWESI SELATAN,1,3,1,3,3
2019-02-01,Bandung Jawa Barat,200,Gakebayang kalau seandainya sekolah unggulan dihapus  daya saingnya jadi kurang banget. Trys karena ya zonasi juga kan  yang deket bisa gampang masuk sekolah yg dilabeli unggulan itu. Padahal kalo orgnya bebal  bandel  emg bakal survive di sekolah itu?,18:17,1091294358777675776,@kelieuran,JAWA BARAT,3,2,1,3,3
2019-02-01,Denpasar Bali Indonesia.,200,Sukana: Sistem Zonasi Harus Didukung Ketersediaan Sekolah Negeri http://www.baliekbis.com/sukana-sistem-zonasi-harus-didukung-ketersediaan-sekolah-negeri/ â€¦,15:47,1091256699930009601,@BaliEkbis,BALI,3,3,3,3,3
2019-03-30,Gedung Graha Pena Lt.10 Jl. Raya Kebayoran Lama No. 12 Kebayoran Lama Jakarta Selatan Indonesia 12210,200,PPDB  Sekolah Swasta Segera Kena Zonasi http://jawapos.com/su/4/n/128473,11:45,1111851806840119297,@jawapos,DKI JAKARTA,3,3,3,3,3
2019-03-27,Kediri Indonesia,200,Apa motivasi yang mendasari wali murid untuk mendaftarkan anaknya ke sekolah  favorit diluar zonasi? Apakah karena sekolah tersebut moncer dengan segala prestasi? Atau gengsi?,14:19,1110803427712360448,@santisartikaa,JAWA TIMUR,1,3,3,3,3
2019-03-27,Yogyakarta Indonesia,200,PPDB Gunakan Zonasi  SKTM Berlaku Setelah Siswa Diterima Sekolah https://ift.tt/2TX4Fre  #tabloidgema,07:37,1110702358378491906,@tabloidgema,DI YOGYAKARTA,3,1,1,3,3
2019-03-25,Palembang,200,@SIAPonline  saya mau tanya  apakah calon siswa yg masuk melalui sistem zonasi otamatis di terima di sekolah yg di tujuh atau ada seleksi lagi?,09:33,1110006765859409921,@alimartono3R,SUMATERA SELATAN,3,3,3,3,3
2019-03-21,Sumenep Jawa Timur,200,Dinas Pendidikan (Disdik) Kabupaten Sumenep  Madura  Jawa Timur  tetap menerapkan sistem zonasi pada Penerimaan Peserta Didik Baru (PPDB) tahun 2019/2020 baik tingkat Sekolah Dasar (SD) hingga Sekolah Menengah Pertama (SMP). #kominfosumenep http://www.sumenepkab.go.id/berita/baca/disdik-sumenep-tetap-terapkan-sistem-zonasi-di-ppdb â€¦,19:00,1108699949301026816,@kominfosumenep,JAWA TIMUR,3,3,3,3,3
2019-03-20,Bojonegoro Indonesia,200,Zonasi Pendidikan : Jangan Hanya Sekolah Negeri  Tetapi Semua Sekolah https://kridomanunggal.wordpress.com/?p=160,14:02,1108262501651791872,@Jokopur_JKP,JAWA TIMUR,1,3,3,2,3
2019-03-20,Bandung euy,200,"Betul sekali  Ujian Nasional bukan lagi Syarat penentu Kelulusan tapi dikembalikan lagi ke Sekolah masing""  Nilai UN hanya untuk syarat masuk ke tahap selanjutnya dan itupun sesuai wilayah ""zonasi"" Pemerataan ",11:15,1108220394555633664,@robby_cptdigi,JAWA BARAT,3,3,3,3,3
2019-03-18,Rangkasbitung Indonesia,200,Aku udah coba mas...  Dengan gunakan Pesantren untuk menampung anak anak luar kota Rangkas bisa sekolah negeri di kota diluar zonasi.  Jadi mereka sekolah sambil mesantren Kiriman beras ortu dimasak bersama.  Kadang kehabisan beras juga.  Ada kebersamaan disitu,12:43,1107517906852544512,@MisbahWiyono,SULAWESI UTARA,3,3,3,3,3
2019-03-18,Nganjuk Indonesia,200,Poin nya adalah  hapus zonasi atau ratakan kualitas sekolah negeri?,06:32,1107424549241446400,@sla__met,JAWA TIMUR,3,3,3,3,3
2019-03-17,Bontang Kaltim Indonesia,200,PPDB Gunakan Google Maps  Ukur Jarak ke Sekolah dengan GPS #disdikbudbontang #PPDB #Zonasi https://bontangpost.id/2019/03/17/60396/ppdb-gunakan-google-maps-ukur-jarak-ke-sekolah-dengan-gps/ â€¦,18:31,1107242940613586946,@bontang_post,KALIMANTAN TIMUR,3,3,3,3,3
2019-03-15,Pekanbaru,200,Reses Awal Tahun  Zainal Arifin : Zonasi Sekolah Mulai Hangat Dibicarakan https://detakriaunews.com/berita-reses-awal-tahun-zainal-arifin--zonasi-sekolah-mulai-hangat-dibicarakan.html â€¦,08:33,1106367672067842050,@detakriaunews,RIAU,3,3,3,3,3
2019-03-13,Yogyakarta Indonesia,200,Up next:  White people discovered mindah nama anak ke KK di daerah sesuai dengan radius zonasi sekolah yang diinginkan.  Ini model penerimaan siswa SMP/SMA sekarang  FYI.,21:16,1105834915382345728,@ogiklo,DI YOGYAKARTA,2,3,3,3,3
2019-03-08,Bogor Indonesia,200,Yg terakhir nih  utk jenjang SD  sistem zonasi menjadi pertimbangan seleksi tahap kedua setelah faktor minimum usia masuk sekolah sudah terpenuhi. Sedangkan bagi SMK sama sekali tidak terikat mengikuti sistem zonasi. #ManfaatZonasiSekolah,15:47,1103940265142697984,@melfeyadin,JAWA BARAT,3,3,3,3,3
2019-03-08,Tangerang Selatan,200,30. Pada akhirnya  ini lah hasil akhir yang diharapkan dari penerapan system zonasi sekolah ini. #ManfaatZonasiSekolah,15:40,1103938597885902848,@mayasiswadi,BANTEN,3,3,1,3,3
2019-03-08,Jakarta Timur,200,Hingga penetapan radius zona pada sistem zonasi ditentukan oleh pemda dengan melibatkan musyawarah/kelompok kerja kepala sekolah.   Sumber: https://edukasi.kompas.com/read/2018/06/05/16092291/ini-aturan-mengenai-sistem-zonasi â€¦ #ManfaatZonasiSekolah,15:39,1103938315537932288,@PenaLiswanti,DKI JAKARTA,3,3,3,3,3
2019-03-08,Bogor Indonesia,200,Ketiga  radius zona terdekat dalam sistem zonasi ditetapkan oleh pemda sesuai dg kondisi di daerah tersebut dg memperhatikan ketersediaan anak usia sekolah di daerah tersebut; dan jumlah ketersediaan daya tampung sekolah tersebut. #ManfaatZonasiSekolah,15:39,1103938158700314629,@melfeyadin,JAWA BARAT,2,3,2,3,3
2019-03-08,Bogor Indonesia,200,Kedua  domisili calon peserta didik yg termasuk dalam zonasi sekolah tersebut berdasarkan pada alamat pada  kartu keluarga (KK) yg diterbitkan paling lambat 6 (enam) bulan sebelum pelaksanaan PPDB. #ManfaatZonasiSekolah,15:36,1103937422952296448,@melfeyadin,JAWA BARAT,3,3,3,3,3
2019-03-08,Tangerang Selatan,200,27. System zonasi ini merupakan program yang terintegrasi  kebijakan yang utuh dan saling terhubung. #ManfaatZonasiSekolah baik bagi peningkatan kualitas sekolah,15:34,1103936985998061570,@mayasiswadi,BANTEN,3,3,3,3,3
2019-03-08,Bogor Indonesia,200,Dikutip dr instagram Kemendikbud RI dan jg  Permendikbud Nomor 14 Tahun 2018. Berikut aturan yg berlaku utk zonasi sekolah dlm PPDB tahun ini. #ManfaatZonasiSekolah,15:34,1103936893396242433,@melfeyadin,JAWA BARAT,3,3,3,3,3
2019-03-08,Malang,200,20. Bagi yg ingin tahu lebih detail tentang kebijakan apa saja yg diterapkan dalam Zonasi Sekolah bisa baca meme #ManfaatZonasiSekolah berikut ini.,15:32,1103936439337664512,@IhwanBiru,JAWA TIMUR,1,3,3,3,3
2019-03-08,Bogor Indonesia,200,Terus gimana sih penerapan aturan dalam sistem zonasi sekolah ini? #ManfaatZonasiSekolah,15:31,1103936320605306882,@melfeyadin,JAWA BARAT,3,3,3,3,3
2019-03-08,Jakarta Timur,200,Dengan zonasi sekolah setiap guru bisa aktif mendatangi keluarga yang memiliki anak usia sekolah. #ManfaatZonasiSekolah,15:29,1103935722283663360,@PenaLiswanti,DKI JAKARTA,1,3,3,1,3
2019-03-08,Jakarta Timur,200,Zobasi sekolah bisa menjadi langkah strategis dalam penerapan pendidikan karakter. Dan sistem zonasi mulai diterapkan dalam PPDB tahun 2019 mengacu Permendikbud Nomor 14 tahun 2018. #ManfaatZonasiSekolah,15:28,1103935488614752256,@PenaLiswanti,DKI JAKARTA,3,3,2,1,3
2019-03-08,Jakarta Timur,200,Sistem zonasi menjadi prioritas utama dalam PPDB Jenjang SMP dan SMA. Sedangkan jenjang SD menjadi pertimbangan seleksi tahap kedua setelah faktor minimum usia masuk sekolah. #ManfaatZonasiSekolah,15:25,1103934823473635328,@PenaLiswanti,DKI JAKARTA,3,3,1,3,3
2019-03-08,Bekasi,200,Jadi dengan adanya sistem zonasi ini tuh ga akan ada lagi ya istilah sekolah favorit dan tidak favorit. Semua sekolah SAMA dan layak dipilih serta mendapat bantuan dari pemerintah #ManfaatZonasiSekolah,15:25,1103934645068980224,@katanatara,JAWA BARAT,3,3,3,1,3
2019-03-08,Bogor Indonesia,200,Kebijakan zonasi sekolah ini utk memperbaiki dan membentuk ekosistem pendidikan di Indonesia. Dan semuanya harus berperan aktif  gak bisa cuma sekolah atau guru2nya aja. Tp peran org tua jg penting dalam memajukan sekolah. #ManfaatZonasiSekolah,15:16,1103932378261577728,@melfeyadin,JAWA BARAT,3,3,3,1,3
2019-03-08,Malang,200,16. Zonasi Sekolah ini mengacu pada Permendikbud No.14 Tahun 2018. Jadi legalitasnya tidak perlu diragukan lagi. #ManfaatZonasiSekolah,15:02,1103928920569602049,@IhwanBiru,JAWA TIMUR,3,3,3,3,3
2019-03-08,Malang,200,Tak muda memang mengajak masyarakat untuk bersama-sama mensukseskan program zonasi sekolah ini. Karena sistem yang ada sebelumnya sudah mengakar kuat. Namun jika dilihat manfaat ke depannya rasanya kita juga ikut rugi jika tidak ikut serta mendukungnya #ManfaatZonasiSekolah,14:55,1103927222031679488,@kwardani_retno,JAWA TIMUR,3,3,3,1,3
2019-03-08,Malang,200,12. Zonasi Sekolah tidak hanya berlaku untuk murid  guru pun juga akan mengalaminya lewat cara rotasi #ManfaatZonasiSekolah,14:52,1103926369975656448,@IhwanBiru,JAWA TIMUR,1,3,3,3,3
2019-03-08,Pekanbaru,200,Jadi ini detail kebijakan zonasi sekolah. Berbagai manfaat  #ManfaatZonasiSekolah bagi semua,14:45,1103924781592633344,@mutmuthea,RIAU,3,1,1,3,3
2019-03-08,Tangerang Selatan,200,12. Ga cuma zonasi sekolah aja. Akan diterapkan juga zonasi guru loh ini. Tujuannya ya supaya terjadi pemerataan kualitas pendidikan. #ManfaatZonasiSekolah,14:45,1103924765528481792,@mayasiswadi,BANTEN,3,3,1,1,3
2019-03-08,Malang,200,Inilah rangkuman dari keuntungan kebijakan sistem zonasi sekolah #ManfaatZonasiSekolah,14:44,1103924337776635905,@kwardani_retno,JAWA TIMUR,3,3,3,3,3
